time,thrust
1.413,360.7140648
1.414,357.2027464
1.415,356.6304204
1.416,360.1067359
1.417,363.663336
1.418,364.233633
1.419,361.9165491
1.42,356.854016
1.421,353.615092
1.422,354.8864463
1.423,358.4932243
1.424,359.3359157
1.425,358.5743474
1.426,356.4522405
1.427,354.495004
1.428,352.5764761
1.429,353.1439058
1.43,354.9270748
1.431,356.244306
1.432,357.1199715
1.433,357.2171624
1.434,356.5846229
1.435,355.6065727
1.436,355.3826249
1.437,356.1694037
1.438,359.0622216
1.439,362.431013
1.44,363.4486103
1.441,362.3616023
1.442,360.4344725
1.443,360.0169812
1.444,363.3212581
1.445,369.2777965
1.446,371.3778033
1.447,368.5403026
1.448,363.5322485
1.449,360.3836447
1.45,361.8657462
1.451,365.7133783
1.452,368.2219767
1.453,367.0059397
1.454,362.9326285
1.455,357.7812089
1.456,357.0239415
1.457,359.6902419
1.458,363.3916412
1.459,365.7353693
1.46,365.0512182
1.461,362.0746531
1.462,359.3504112
1.463,358.8440334
1.464,360.9067651
1.465,364.0519062
1.466,363.5483957
1.467,359.3532239
1.468,356.8425966
1.469,357.5032138
1.47,360.4433424
1.471,364.0486867
1.472,364.7996243
1.473,362.2230488
1.474,359.1891374
1.475,359.7078229
1.476,361.843671
1.477,364.4956349
1.478,365.8157334
1.479,366.0935648
1.48,364.606567
1.481,362.6063208
1.482,362.2748489
1.483,363.5160964
1.484,365.4211261
1.485,365.8595268
1.486,363.8564133
1.487,361.51209
1.488,361.6565915
1.489,363.4182557
1.49,365.4279422
1.491,365.7731553
1.492,364.4596298
1.493,363.5977056
1.494,365.2977227
1.495,366.6522289
1.496,367.0132123
1.497,366.4709931
1.498,365.7839747
1.499,366.3126958
1.5,367.6442635
1.501,368.4754857
1.502,367.6938461
1.503,365.8957453
1.504,364.1965666
1.505,365.33029
1.506,369.0919027
1.507,370.8263275
1.508,367.9271797
1.509,362.2911847
1.51,358.2651842
1.511,359.0921054
1.512,363.0071192
1.513,364.8791749
1.514,361.3377497
1.515,355.0594773
1.516,352.2492161
1.517,355.3886226
1.518,361.3752678
1.519,365.6071193
1.52,363.6570511
1.521,358.3479294
1.522,353.7828746
1.523,354.4563948
1.524,357.9499141
1.525,360.8455993
1.526,360.4567812
1.527,358.0766164
1.528,355.4828371
1.529,354.3614214
1.53,355.867895
1.531,359.6309414
1.532,362.6714258
1.533,361.2001982
1.534,357.4365565
1.535,352.9589547
1.536,351.3271578
1.537,354.2257103
1.538,358.1063164
1.539,359.0421954
1.54,356.2462708
1.541,352.1471538
1.542,349.7641218
1.543,351.1802752
1.544,354.7239724
1.545,357.4046094
1.546,357.286752
1.547,355.4356059
1.548,351.9171192
1.549,350.4673965
1.55,352.3695589
1.551,355.5949847
1.552,357.0498468
1.553,355.7535251
1.554,352.85151
1.555,349.9193881
1.556,349.4689228
1.557,351.6850557
1.558,354.4359417
1.559,355.7689431
1.56,355.3328144
1.561,353.4357913
1.562,351.4656519
1.563,350.0876119
1.564,351.0091544
1.565,354.4152207
1.566,357.5273878
1.567,357.6432162
1.568,355.6874133
1.569,352.121616
1.57,349.8991533
1.571,351.1705075
1.572,353.8468435
1.573,355.0852237
1.574,354.0512609
1.575,350.2990884
1.576,347.4415166
1.577,350.4891693
1.578,356.7955194
1.579,360.7306044
1.58,360.8177597
1.581,356.9207881
1.582,351.5586212
1.583,349.9425946
1.584,352.8411471
1.585,356.4407568
1.586,358.0762594
1.587,356.1462623
1.588,351.7976894
1.589,348.2992739
1.59,348.5340956
1.591,352.1652458
1.592,357.7633705
1.593,359.7572868
1.594,357.1061612
1.595,354.3933886
1.596,353.9515252
1.597,356.5547448
1.598,360.912758
1.599,363.3611429
1.6,361.5788123
1.601,357.1958317
1.602,353.0709089
1.603,354.3135901
1.604,359.5332298
1.605,365.1198853
1.606,366.5704464
1.607,363.2899464
1.608,358.6503415
1.609,356.7791243
1.61,358.9766195
1.611,362.7740737
1.612,365.0074104
1.613,363.4759693
1.614,359.7453017
1.615,356.7988432
1.616,356.6093032
1.617,358.0684662
1.618,360.446602
1.619,361.5702898
1.62,360.6166116
1.621,358.3353691
1.622,357.2440601
1.623,358.3749161
1.624,361.7723806
1.625,366.6551115
1.626,368.7278788
1.627,366.5914354
1.628,362.9596899
1.629,359.7996169
1.63,359.551297
1.631,363.3759905
1.632,368.0494078
1.633,369.125785
1.634,365.9327379
1.635,360.8458328
1.636,357.13667
1.637,357.7872516
1.638,363.1559915
1.639,368.3039485
1.64,368.8986177
1.641,364.6131256
1.642,359.8215534
1.643,357.9403005
1.644,359.7363724
1.645,362.8083972
1.646,363.3156134
1.647,358.2072034
1.648,352.2515034
1.649,350.7573374
1.65,354.7153608
1.651,360.531401
1.652,362.9253071
1.653,361.0297177
1.654,357.1241441
1.655,353.8450778
1.656,354.1458477
1.657,356.6128701
1.658,359.3680571
1.659,359.6530568
1.66,359.2040252
1.661,357.3858531
1.662,354.2601879
1.663,351.7897029
1.664,352.8847176
1.665,355.9811145
1.666,357.4818535
1.667,355.7339305
1.668,351.2161864
1.669,347.9041459
1.67,348.0429128
1.671,350.8826855
1.672,354.5668809
1.673,355.1844885
1.674,351.6645682
1.675,347.26295
1.676,345.6512243
1.677,346.6229447
1.678,348.7530582
1.679,352.2752506
1.68,355.5594563
1.681,355.6638154
1.682,352.8635898
1.683,350.1350469
1.684,349.5039411
1.685,350.8613147
1.686,353.7412297
1.687,356.1982165
1.688,356.263867
1.689,353.6944598
1.69,351.3200297
1.691,350.8437586
1.692,351.6506087
1.693,352.6079925
1.694,352.0371002
1.695,348.828283
1.696,345.4359579
1.697,344.4579076
1.698,345.2762269
1.699,347.2099297
1.7,349.1092248
1.701,348.27454
1.702,345.1316708
1.703,343.7952068
1.704,344.5389761
1.705,346.4210673
1.706,349.8343019
1.707,352.418884
1.708,350.1706155
1.709,346.2363689
1.71,344.5056498
1.711,345.2666229
1.712,347.2648402
1.713,350.2508457
1.714,351.5236336
1.715,350.413687
1.716,348.4263437
1.717,348.1063411
1.718,348.315357
1.719,348.0068236
1.72,346.5700038
1.721,344.5253142
1.722,344.5379195
1.723,346.0028171
1.724,347.3702263
1.725,347.9820993
1.726,347.2592396
1.727,346.2166748
1.728,345.8092192
1.729,347.1995668
1.73,348.1655525
1.731,348.6641668
1.732,348.8559789
1.733,349.6370232
1.734,350.1471067
1.735,350.6901642
1.736,352.3615082
1.737,353.0507985
1.738,353.0992451
1.739,352.5684952
1.74,352.3158743
1.741,353.28186
1.742,355.5108957
1.743,356.9614568
1.744,356.0321508
1.745,354.4247261
1.746,352.5836156
1.747,352.2707812
1.748,353.6926692
1.749,353.8328697
1.75,351.9602188
1.751,349.9183966
1.752,349.020631
1.753,349.3127989
1.754,350.4880983
1.755,352.3544193
1.756,352.9820625
1.757,352.1774845
1.758,351.2739843
1.759,350.3074032
1.76,349.7967245
1.761,350.6580534
1.762,352.81684
1.763,354.7820832
1.764,354.1710486
1.765,352.3858506
1.766,351.9912979
1.767,353.354406
1.768,356.4909453
1.769,359.2489996
1.77,360.0615843
1.771,358.8025377
1.772,357.2065822
1.773,356.298781
1.774,357.4597438
1.775,360.1776558
1.776,361.6654919
1.777,359.5534206
1.778,356.9625086
1.779,355.4984494
1.78,355.3504853
1.781,356.8239848
1.782,359.4028323
1.783,360.9867233
1.784,360.3943262
1.785,359.5008616
1.786,359.1378493
1.787,358.9583448
1.788,359.4325869
1.789,360.8616432
1.79,363.3874454
1.791,364.7591555
1.792,364.3187258
1.793,363.2345851
1.794,361.9253605
1.795,361.0046565
1.796,360.6602816
1.797,361.2635527
1.798,361.8797267
1.799,361.2858959
1.8,360.140108
1.801,359.215103
1.802,358.9510128
1.803,358.777243
1.804,358.5590298
1.805,357.7558854
1.806,356.10115
1.807,355.7223675
1.808,356.8546572
1.809,358.0012835
1.81,358.67337
1.811,356.8408614
1.812,354.5137419
1.813,355.6589345
1.814,359.1080105
1.815,360.8840112
1.816,361.7740133
1.817,360.6454293
1.818,358.5519955
1.819,357.3761008
1.82,360.5083391
1.821,364.8434138
1.822,366.4029327
1.823,365.6643028
1.824,363.4590439
1.825,360.1556054
1.826,356.9324516
1.827,356.2941776
1.828,357.6845252
1.829,359.5780856
1.83,361.0788246
1.831,361.5530668
1.832,361.2301968
1.833,360.1575253
1.834,360.0152958
1.835,361.0543979
1.836,362.1938559
1.837,363.4852813
1.838,363.7086339
1.839,362.8166029
1.84,360.4780141
1.841,358.6196998
1.842,359.1699256
1.843,363.4476541
1.844,368.4178379
1.845,368.5279317
1.846,363.0267003
1.847,358.9935315
1.848,357.8119022
1.849,359.3140749
1.85,361.4929327
1.851,362.2037279
1.852,359.6931005
1.853,355.2800132
1.854,352.7822887
1.855,352.0207203
1.856,352.1609209
1.857,353.3591587
1.858,355.2455509
1.859,355.1821725
1.86,351.2507931
1.861,347.1645791
1.862,346.1750596
1.863,348.2779337
1.864,353.6165668
1.865,358.3932072
1.866,359.55417
1.867,356.9732936
1.868,352.8526718
1.869,351.012995
1.87,352.0363269
1.871,355.8595868
1.872,359.3889475
1.873,360.7678259
1.874,358.9711587
1.875,354.5050261
1.876,350.9750701
1.877,350.1332171
1.878,352.660453
1.879,357.3252683
1.88,359.1729518
1.881,356.6737937
1.882,351.8793542
1.883,346.4340353
1.884,343.30837
1.885,344.4033847
1.886,347.6087394
1.887,350.4055024
1.888,350.5127289
1.889,348.3332758
1.89,343.0915359
1.891,339.557279
1.892,342.1303919
1.893,348.7177384
1.894,353.6950905
1.895,354.1320576
1.896,351.6443687
1.897,348.2391408
1.898,346.6202468
1.899,347.6163393
1.9,350.0761934
1.901,350.9360887
1.902,348.6534125
1.903,346.0123225
1.904,344.3461179
1.905,344.5078233
1.906,346.0558729
1.907,347.5179032
1.908,345.3499194
1.909,342.4321341
1.91,340.2885224
1.911,340.3728104
1.912,342.772451
1.913,344.4882383
1.914,340.9941237
1.915,336.30004
1.916,335.1069415
1.917,335.3560998
1.918,336.1357104
1.919,336.9310912
1.92,339.4740973
1.921,340.7497525
1.922,340.2147016
1.923,339.2739264
1.924,337.7209805
1.925,336.7988428
1.926,337.7533593
1.927,339.6827611
1.928,340.2917668
1.929,339.0943673
1.93,338.3270643
1.931,338.3439705
1.932,338.978782
1.933,338.045175
1.934,334.2772324
1.935,332.3443679
1.936,333.5282692
1.937,335.5107163
1.938,337.1003419
1.939,336.801844
1.94,335.224526
1.941,332.7640766
1.942,333.9236058
1.943,336.7805823
1.944,339.8913157
1.945,341.5038798
1.946,340.8455346
1.947,339.2768185
1.948,336.3274928
1.949,332.1710297
1.95,330.8575041
1.951,332.8858282
1.952,335.1234658
1.953,336.5740269
1.954,337.1228191
1.955,335.7390445
1.956,332.95889
1.957,332.6876316
1.958,336.571105
1.959,338.9463735
1.96,338.2249475
1.961,335.9092972
1.962,332.4796971
1.963,329.1547538
1.964,331.4655078
1.965,335.5224535
1.966,337.2368071
1.967,336.4795396
1.968,334.3545655
1.969,332.5650665
1.97,330.404251
1.971,329.2527285
1.972,330.1470315
1.973,331.2850558
1.974,331.8438836
1.975,331.0751469
1.976,328.1344231
1.977,324.1098562
1.978,324.7374994
1.979,329.3535705
1.98,333.4879335
1.981,333.2926588
1.982,329.1476649
1.983,322.693053
1.984,320.3644999
1.985,324.7096102
1.986,332.2919132
1.987,336.8535054
1.988,337.0711233
1.989,334.0802216
1.99,329.0047856
1.991,326.4396794
1.992,327.8271597
1.993,330.917822
1.994,333.8235428
1.995,334.7995641
1.996,334.0939083
1.997,332.4104998
1.998,332.3012444
1.999,334.1704327
2,336.2259962
2.001,337.2435935
2.002,337.1587102
2.003,337.8723727
2.004,340.8884849
2.005,343.3727112
2.006,342.020477
2.007,338.9148829
2.008,337.486665
2.009,337.6999819
2.01,339.3569893
2.011,340.5738647
2.012,338.0173604
2.013,334.0759455
2.014,331.5323441
2.015,331.8001399
2.016,333.894412
2.017,335.8983639
2.018,338.7739779
2.019,342.9398814
2.02,344.9495679
2.021,344.0374657
2.022,342.4243064
2.023,340.6376747
2.024,340.0209055
2.025,341.8327476
2.026,345.1728659
2.027,344.9833258
2.028,339.7587897
2.029,336.7879592
2.03,336.9195578
2.031,338.9464482
2.032,341.9754633
2.033,343.7901727
2.034,340.0595051
2.035,335.7295697
2.036,333.8855919
2.037,335.0164479
2.038,337.5078425
2.039,341.299562
2.04,344.8747996
2.041,346.041497
2.042,344.4856839
2.043,342.0610758
2.044,340.0823344
2.045,339.5988951
2.046,341.4795527
2.047,344.1114454
2.048,344.479597
2.049,341.2163009
2.05,338.8203659
2.051,339.0809935
2.052,340.3881891
2.053,341.2194113
2.054,341.9531449
2.055,342.2152061
2.056,340.1776849
2.057,338.3351408
2.058,338.1771411
2.059,339.4312915
2.06,340.4546234
2.061,340.9675742
2.062,341.9091878
2.063,342.939688
2.064,342.8060605
2.065,342.6566627
2.066,342.2033301
2.067,340.9127431
2.068,338.4867014
2.069,337.1172634
2.07,338.5878956
2.071,341.7731791
2.072,342.8194495
2.073,341.1503776
2.074,336.8562836
2.075,332.066145
2.076,331.0178457
2.077,334.8282027
2.078,339.862901
2.079,342.7442497
2.08,341.211375
2.081,337.9523798
2.082,334.6288701
2.083,333.4845159
2.084,335.138656
2.085,339.1167506
2.086,342.1027561
2.087,340.779195
2.088,336.2499816
2.089,329.9960814
2.09,326.7471218
2.091,328.5302908
2.092,332.3177094
2.093,335.6162516
2.094,336.2539304
2.095,334.3798458
2.096,331.8362444
2.097,331.8746554
2.098,335.5402133
2.099,339.3763761
2.1,340.6004198
2.101,339.0747133
2.102,334.9268521
2.103,330.7961948
2.104,329.7220896
2.105,332.7324673
2.106,338.197262
2.107,340.8062162
2.108,339.9299555
2.109,335.6229586
2.11,331.1252856
2.111,329.8748409
2.112,333.7884211
2.113,339.3965813
2.114,341.8808076
2.115,341.1020353
2.116,337.9161565
2.117,334.5969479
2.118,333.2733868
2.119,334.6479641
2.12,337.104951
2.121,338.7089131
2.122,338.8405117
2.123,338.9334017
2.124,338.8900944
2.125,338.4023541
2.126,338.7948779
2.127,340.000284
2.128,340.0458633
2.129,339.7444981
2.13,339.1391981
2.131,339.2105832
2.132,340.0547083
2.133,341.0923768
2.134,341.6167969
2.135,341.3512731
2.136,341.2706908
2.137,341.6345415
2.138,343.6886712
2.139,347.3112195
2.14,348.2929754
2.141,345.3178439
2.142,342.9649186
2.143,341.6786325
2.144,341.8446389
2.145,343.0887537
2.146,344.5292792
2.147,343.8107204
2.148,340.382554
2.149,338.7020128
2.15,340.4378712
2.151,342.9694081
2.152,346.551814
2.153,349.0675807
2.154,347.9562005
2.155,343.5617507
2.156,340.3199593
2.157,341.8751772
2.158,348.2431746
2.159,354.6871556
2.16,356.8057999
2.161,354.3625543
2.162,349.7602245
2.163,346.4883264
2.164,346.5855173
2.165,348.1579391
2.166,349.3389731
2.167,348.6146797
2.168,346.6717797
2.169,344.0765667
2.17,342.8103518
2.171,342.8114878
2.172,345.1021707
2.173,349.2035597
2.174,352.5981568
2.175,350.5376971
2.176,345.3619053
2.177,341.8276484
2.178,341.4259274
2.179,342.6929807
2.18,344.395865
2.181,344.6335541
2.182,341.2283261
2.183,337.0474908
2.184,336.4264206
2.185,337.7536874
2.186,339.9067394
2.187,341.1852619
2.188,341.6121934
2.189,341.4699639
2.19,339.9112834
2.191,338.8644177
2.192,338.6218324
2.193,338.3419721
2.194,337.3710901
2.195,335.2274784
2.196,333.1225754
2.197,332.9688767
2.198,335.36565
2.199,337.801132
2.2,339.1413017
2.201,338.8370692
2.202,337.6325014
2.203,337.365544
2.204,337.9931872
2.205,339.0208201
2.206,339.196862
2.207,338.5729245
2.208,336.0221548
2.209,332.4119142
2.21,331.0396089
2.211,333.5338707
2.212,336.4094848
2.213,339.0385102
2.214,338.8790768
2.215,336.7741738
2.216,334.8857527
2.217,334.3607374
2.218,336.3632556
2.219,337.9199071
2.22,337.169808
2.221,335.3803091
2.222,332.0740033
2.223,330.4192679
2.224,332.1364888
2.225,335.9454122
2.226,339.1306957
2.227,338.4666158
2.228,331.6693604
2.229,325.19181
2.23,323.1886965
2.231,326.0413721
2.232,330.8309154
2.233,334.1308913
2.234,333.6617885
2.235,331.9138656
2.236,329.516497
2.237,328.0280656
2.238,327.167575
2.239,327.9357164
2.24,330.5905476
2.241,333.173696
2.242,333.2264436
2.243,329.9144032
2.244,325.9959268
2.245,326.7540325
2.246,332.2661379
2.247,338.0649743
2.248,340.493288
2.249,339.6858426
2.25,337.0676912
2.251,334.6344812
2.252,334.4779152
2.253,335.9944244
2.254,340.0843442
2.255,344.073908
2.256,344.3345356
2.257,343.2417929
2.258,340.4200625
2.259,337.3374069
2.26,336.7349742
2.261,338.984081
2.262,342.7170207
2.263,345.0922892
2.264,344.7608173
2.265,343.3196965
2.266,342.080721
2.267,341.5385018
2.268,342.3912288
2.269,344.1485921
2.27,345.2321375
2.271,343.9343822
2.272,340.7972477
2.273,336.8873732
2.274,335.1881945
2.275,337.4143629
2.276,341.5630625
2.277,344.2637706
2.278,344.5129289
2.279,342.4696731
2.28,338.7361381
2.281,335.6076055
2.282,334.8317006
2.283,335.6055766
2.284,338.15145
2.285,340.1984116
2.286,340.5938027
2.287,339.3103839
2.288,336.6664267
2.289,334.56009
2.29,334.3633817
2.291,336.7257473
2.292,339.8995615
2.293,339.8834937
2.294,337.0560286
2.295,333.2321734
2.296,330.5552421
2.297,332.3126053
2.298,337.3602065
2.299,342.2787788
2.3,342.5967525
2.301,339.4352459
2.302,335.5368406
2.303,333.6183127
2.304,334.4638715
2.305,336.7158456
2.306,339.6029289
2.307,340.858513
2.308,340.7922672
2.309,339.7783756
2.31,338.1895883
2.311,339.2272568
2.312,341.3200953
2.313,343.4344386
2.314,342.9725041
2.315,339.8941494
2.316,334.5391508
2.317,330.7583052
2.318,329.6039154
2.319,331.7885078
2.32,335.6461755
2.321,337.4967263
2.322,336.9028955
2.323,334.3865336
2.324,329.4214891
2.325,324.8894083
2.326,326.7098524
2.327,331.8119325
2.328,335.3183547
2.329,335.5101668
2.33,333.9256805
2.331,331.1354905
2.332,327.998356
2.333,328.0941132
2.334,332.6126957
2.335,335.5270185
2.336,334.8471684
2.337,332.2648583
2.338,328.3420809
2.339,324.6787951
2.34,323.641965
2.341,326.4846049
2.342,330.1300917
2.343,330.7720714
2.344,329.3854295
2.345,325.6461599
2.346,322.7541804
2.347,324.3667445
2.348,328.8165116
2.349,332.0390701
2.35,332.705422
2.351,331.16968
2.352,328.5586968
2.353,327.2967829
2.354,326.7588646
2.355,328.2266296
2.356,330.568924
2.357,331.7786311
2.358,331.5661525
2.359,330.7343351
2.36,329.7620194
2.361,328.2133745
2.362,329.3499652
2.363,331.811253
2.364,333.0410312
2.365,332.6092035
2.366,330.9444325
2.367,328.5943745
2.368,325.9375144
2.369,323.7250872
2.37,324.8889174
2.371,327.3071955
2.372,329.3355195
2.373,330.0549166
2.374,329.8123313
2.375,329.6873057
2.376,330.1328747
2.377,332.1138881
2.378,332.4548004
2.379,331.5097241
2.38,329.9066003
2.381,327.312821
2.382,326.7978413
2.383,328.0290532
2.384,331.453757
2.385,333.4620099
2.386,333.9964655
2.387,332.2557108
2.388,330.8117227
2.389,328.9032304
2.39,328.7624346
2.391,331.4057966
2.392,333.1903993
2.393,332.6180733
2.394,332.0572166
2.395,331.0576616
2.396,328.5527688
2.397,328.1682517
2.398,330.4187922
2.399,333.0994292
2.4,333.2539663
2.401,331.9834504
2.402,330.5996758
2.403,328.8990635
2.404,325.9970484
2.405,325.1365578
2.406,326.1011099
2.407,327.5315998
2.408,328.9706917
2.409,329.3804193
2.41,329.0059378
2.411,327.4658948
2.412,326.4534368
2.413,327.6645775
2.414,328.9215952
2.415,329.3642969
2.416,327.7841116
2.417,324.5537895
2.418,322.1392171
2.419,324.4227316
2.42,328.3621176
2.421,330.3603349
2.422,330.6768749
2.423,328.5131921
2.424,326.5086449
2.425,324.3965736
2.426,322.8823364
2.427,324.1508234
2.428,326.8128228
2.429,326.9444215
2.43,326.9512921
2.431,325.9001254
2.432,322.704211
2.433,322.9992463
2.434,325.8189478
2.435,327.9676988
2.436,328.3028764
2.437,327.0653346
2.438,325.3905281
2.439,324.2934845
2.44,323.7985759
2.441,323.5817964
2.442,323.9384788
2.443,323.9983947
2.444,323.2153215
2.445,320.9426808
2.446,318.4621602
2.447,318.8675869
2.448,322.8829566
2.449,326.3736086
2.45,327.0514297
2.451,325.0956268
2.452,321.0395195
2.453,317.4063404
2.454,314.9530593
2.455,315.8014853
2.456,317.5932563
2.457,320.0760489
2.458,321.5237427
2.459,321.772901
2.46,318.8565494
2.461,315.2018654
2.462,313.8467639
2.463,316.6951385
2.464,320.0137519
2.465,322.7416995
2.466,322.8331558
2.467,318.7842168
2.468,314.4155727
2.469,312.8726624
2.47,315.0013423
2.471,318.8059647
2.472,322.4342475
2.473,324.6632832
2.474,324.1970478
2.475,322.2097044
2.476,320.6997682
2.477,320.2263645
2.478,320.1601187
2.479,321.8042232
2.48,324.5336044
2.481,326.4300322
2.482,326.0569843
2.483,324.3047604
2.484,323.8557288
2.485,325.0683032
2.486,328.1202568
2.487,331.5277568
2.488,333.2191719
2.489,328.4734766
2.49,323.8094996
2.491,321.9124766
2.492,322.4584015
2.493,324.4451495
2.494,326.496412
2.495,328.0788693
2.496,328.9903762
2.497,327.83742
2.498,326.0851961
2.499,326.0017465
2.5,326.2207981
2.501,326.9287259
2.502,328.0122714
2.503,326.8621825
2.504,324.7658815
2.505,323.5957214
2.506,324.055627
2.507,325.4617448
2.508,326.7316654
2.509,327.0926488
2.51,327.2600887
2.511,328.5371776
2.512,329.4931278
2.513,329.8612794
2.514,329.5842864
2.515,329.1424231
2.516,328.2604277
2.517,325.4530338
2.518,322.9825488
2.519,322.5234816
2.52,324.5116632
2.521,326.5930325
2.522,328.1668879
2.523,327.7924063
2.524,327.1254592
2.525,326.9258835
2.526,327.7399018
2.527,329.265013
2.528,329.631731
2.529,329.3547379
2.53,329.3816797
2.531,329.8100449
2.532,330.205436
2.533,329.6101716
2.534,329.1640073
2.535,329.9407506
2.536,331.111749
2.537,331.8913596
2.538,331.720457
2.539,330.633449
2.54,329.4991304
2.541,328.0723461
2.542,327.1731469
2.543,327.1298396
2.544,327.7574828
2.545,329.0044649
2.546,330.2041364
2.547,330.5493495
2.548,330.6752135
2.549,330.6003658
2.55,330.630175
2.551,331.3452711
2.552,330.5220556
2.553,329.9525969
2.554,328.1946384
2.555,326.6904368
2.556,324.4450356
2.557,322.4003461
2.558,321.3348429
2.559,323.3244582
2.56,325.0832551
2.561,326.6499423
2.562,327.4023134
2.563,328.8643438
2.564,331.2009036
2.565,331.9919834
2.566,330.0949604
2.567,328.1033161
2.568,326.2650729
2.569,326.2475714
2.57,327.3354178
2.571,329.346538
2.572,331.1010339
2.573,331.089267
2.574,329.6280751
2.575,328.4550477
2.576,327.6375668
2.577,327.2573506
2.578,327.8305149
2.579,329.4287425
2.58,330.5768024
2.581,329.3005519
2.582,327.0121411
2.583,325.3674413
2.584,325.1348916
2.585,325.9188031
2.586,326.7772648
2.587,327.2988175
2.588,327.5881181
2.589,326.6143688
2.59,325.945988
2.591,325.2790409
2.592,324.6551034
2.593,324.6963817
2.594,324.8924948
2.595,325.2520445
2.596,325.442423
2.597,324.6206411
2.598,324.6647867
2.599,325.2021097
2.6,325.3967891
2.601,325.3119058
2.602,325.4693102
2.603,326.0840505
2.604,327.2120393
2.605,327.9730123
2.606,328.7038787
2.607,328.7236522
2.608,328.4566948
2.609,328.0736113
2.61,327.9328155
2.611,327.832162
2.612,327.8505018
2.613,327.7269099
2.614,327.6061852
2.615,326.9879823
2.616,326.6005979
2.617,325.6913631
2.618,325.0459207
2.619,324.1510224
2.62,322.5550669
2.621,320.8802604
2.622,320.9717166
2.623,321.6896801
2.624,322.8864843
2.625,323.6417228
2.626,323.6342568
2.627,322.6891806
2.628,321.6236774
2.629,321.3624546
2.63,321.6718264
2.631,321.8363991
2.632,321.5895128
2.633,320.1914016
2.634,318.0463563
2.635,320.1434957
2.636,324.1789366
2.637,326.8839457
2.638,328.0477758
2.639,326.9736707
2.64,324.6035415
2.641,322.2162085
2.642,319.0805076
2.643,317.1906528
2.644,317.9903346
2.645,319.9742153
2.646,322.3150761
2.647,323.4531004
2.648,323.2062142
2.649,322.0718955
2.65,320.8558585
2.651,321.7630644
2.652,322.2573777
2.653,322.7158496
2.654,324.8373612
2.655,328.8570319
2.656,331.7770892
2.657,331.7882608
2.658,328.9751323
2.659,326.9318765
2.66,325.5022249
2.661,326.4237673
2.662,328.175396
2.663,329.4109088
2.664,330.0256491
2.665,329.6483003
2.666,328.5154153
2.667,326.7144471
2.668,325.228883
2.669,324.5232272
2.67,324.8770423
2.671,325.8143549
2.672,327.1932333
2.673,327.6201648
2.674,325.8034264
2.675,322.5243601
2.676,319.7083642
2.677,318.6328254
2.678,319.624617
2.679,321.4579639
2.68,323.0791299
2.681,324.4795131
2.682,323.9889055
2.683,321.8596303
2.684,320.4113413
2.685,320.3092541
2.686,320.855179
2.687,322.3774228
2.688,323.6559454
2.689,324.1244529
2.69,324.0223657
2.691,323.6837255
2.692,323.9056444
2.693,323.7232726
2.694,323.8821106
2.695,324.2904046
2.696,325.2334519
2.697,325.9385125
2.698,325.8249561
2.699,325.0748569
2.7,324.4165117
2.701,324.2025995
2.702,324.5578483
2.703,324.8672201
2.704,324.4310914
2.705,320.990022
2.706,318.2428416
2.707,317.7350301
2.708,319.132546
2.709,322.0296649
2.71,325.2106474
2.711,328.1106336
2.712,331.2686777
2.713,332.3321519
2.714,330.667381
2.715,328.849209
2.716,327.3736805
2.717,327.3174703
2.718,329.3199885
2.719,333.3812351
2.72,334.8375308
2.721,332.4501978
2.722,331.1567435
2.723,329.8475189
2.724,327.5132311
2.725,323.3868747
2.726,321.00671
2.727,321.3619588
2.728,323.5909945
2.729,325.5046261
2.73,326.087826
2.731,324.2481491
2.732,322.2894789
2.733,322.573045
2.734,325.8199756
2.735,328.3156711
2.736,327.2587698
2.737,325.9366424
2.738,324.4367417
2.739,323.6508012
2.74,323.1042811
2.741,322.4602724
2.742,321.4005038
2.743,321.2998503
2.744,321.0673006
2.745,321.3092906
2.746,321.3649055
2.747,320.5560265
2.748,320.2948037
2.749,323.6349219
2.75,326.6997784
2.751,327.2944476
2.752,325.3888226
2.753,322.7061567
2.754,320.6284931
2.755,319.9787498
2.756,320.0816753
2.757,319.7430351
2.758,318.7692858
2.759,318.217031
2.76,317.7550965
2.761,317.0623436
2.762,315.5825141
2.763,314.6933504
2.764,314.5855287
2.765,314.909237
2.766,315.1239876
2.767,314.8957389
2.768,314.6330824
2.769,313.9833391
2.77,313.6489998
2.771,313.7748638
2.772,314.6490957
2.773,317.0157622
2.774,320.2297188
2.775,320.4846118
2.776,317.9252402
2.777,314.4770025
2.778,311.9620742
2.779,310.7976488
2.78,311.0740466
2.781,310.6465198
2.782,308.0369703
2.783,305.8388797
2.784,305.96331
2.785,306.3228598
2.786,306.7942346
2.787,306.8971601
2.788,306.9785808
2.789,304.7030728
2.79,303.5099743
2.791,303.9928184
2.792,303.8563235
2.793,303.6409776
2.794,303.524554
2.795,304.0633106
2.796,305.184131
2.797,306.6647989
2.798,306.3347606
2.799,305.0671121
2.8,304.4417409
2.801,304.5518347
2.802,304.3235859
2.803,302.7606044
2.804,299.3152341
2.805,298.4963195
2.806,302.8715366
2.807,305.1163425
2.808,306.0206811
2.809,304.9867183
2.81,303.7147688
2.811,303.0306177
2.812,303.1880221
2.813,302.9454368
2.814,303.4297145
2.815,303.5455429
2.816,304.0111831
2.817,304.440982
2.818,303.7740348
2.819,299.4025234
2.82,295.36362
2.821,295.3403839
2.822,299.29554
2.823,303.0456836
2.824,304.9292084
