time,thrust
1.6524,273.3959428
1.6526,271.2263485
1.6528,269.2781413
1.653,267.6841537
1.6532,266.5329403
1.6534,265.8687788
1.6536,265.8245014
1.6538,266.3115532
1.654,267.3742116
1.6542,268.9681993
1.6544,271.0935162
1.6546,273.5730525
1.6548,276.3182535
1.655,279.2405642
1.6552,282.1185975
1.6554,284.819521
1.6556,287.2105025
1.6558,289.2029871
1.656,290.7084199
1.6562,291.6825234
1.6564,292.0367429
1.6566,291.8596332
1.6568,291.1511942
1.657,289.9557035
1.6572,288.3617158
1.6574,286.4577861
1.6576,284.2881918
1.6578,281.9414877
1.658,279.4619514
1.6582,276.9381376
1.6584,274.4586012
1.6586,272.0676197
1.6588,269.853748
1.659,267.9055408
1.6592,266.2672757
1.6594,264.9832301
1.6596,264.2305137
1.6598,264.053404
1.66,264.4961783
1.6602,265.5145593
1.6604,267.108547
1.6606,269.2338639
1.6608,271.8019551
1.661,274.635711
1.6612,277.6465765
1.6614,280.7017195
1.6616,283.5797528
1.6618,286.1478441
1.662,288.3174384
1.6622,290.0442583
1.6624,291.2397491
1.6626,291.8153557
1.6628,291.8153557
1.663,291.2840265
1.6632,290.2656455
1.6634,288.8044902
1.6636,286.9448379
1.6638,284.7752436
1.664,282.3842621
1.6642,279.7718934
1.6644,277.0266924
1.6646,274.3257689
1.6648,271.7134002
1.665,269.2338639
1.6652,266.9757147
1.6654,265.1160624
1.6656,263.7434619
1.6658,262.9464681
1.666,262.7693584
1.6662,263.3006876
1.6664,264.4961783
1.6666,266.2672757
1.6668,268.5697024
1.667,271.3591808
1.6672,274.4586012
1.6674,277.7351314
1.6676,280.9673842
1.6678,284.0225272
1.668,286.7677281
1.6682,289.0701548
1.6684,290.8855296
1.6686,292.1252978
1.6688,292.7451819
1.669,292.7894593
1.6692,292.346685
1.6694,291.3283039
1.6696,289.8671486
1.6698,288.0074963
1.67,285.837902
1.6702,283.4026431
1.6704,280.745997
1.6706,278.0450734
1.6708,275.3884273
1.671,272.8203361
1.6712,270.3850772
1.6714,268.2154829
1.6716,266.3558306
1.6718,264.9389527
1.672,263.9648491
1.6722,263.5220748
1.6724,263.7434619
1.6726,264.5847332
1.6728,266.0016111
1.673,267.9940957
1.6732,270.4293546
1.6734,273.3073879
1.6736,276.4953632
1.6738,279.7718934
1.674,283.0041462
1.6742,286.0592892
1.6744,288.8044902
1.6746,291.1069168
1.6748,292.8780142
1.675,294.0292275
1.6752,294.6491116
1.6754,294.6491116
1.6756,294.0735049
1.6758,293.0551239
1.676,291.638246
1.6762,289.911426
1.6764,287.874664
1.6766,285.5722374
1.6768,283.1369785
1.677,280.6131647
1.6772,278.0450734
1.6774,275.5212597
1.6776,273.1302782
1.6778,270.9606838
1.678,269.0567541
1.6782,267.5070439
1.6784,266.3558306
1.6786,265.780224
1.6788,265.780224
1.679,266.3115532
1.6792,267.418489
1.6794,269.0567541
1.6796,271.2263485
1.6798,273.7058848
1.68,276.4953632
1.6802,279.4619514
1.6804,282.4285395
1.6806,285.2622954
1.6808,287.8303866
1.681,290.0885358
1.6812,291.9039106
1.6814,293.1879562
1.6816,293.8963952
1.6818,294.1177824
1.682,293.8078403
1.6822,292.966569
1.6824,291.6825234
1.6826,289.9999809
1.6828,288.0074963
1.683,285.7493471
1.6832,283.3583656
1.6834,280.8788293
1.6836,278.3992929
1.6838,275.8754791
1.684,273.4402202
1.6842,271.182071
1.6844,269.145309
1.6846,267.3299342
1.6848,266.0458886
1.685,265.2931722
1.6852,265.071785
1.6854,265.6031142
1.6856,266.8428824
1.6858,268.9239218
1.686,271.6248454
1.6862,274.8570981
1.6864,278.5764027
1.6866,282.6056493
1.6868,286.546341
1.687,290.3542004
1.6872,293.8521177
1.6874,296.8187059
1.6876,299.0768551
1.6878,300.4494556
1.688,301.0693396
1.6882,300.8922299
1.6884,300.0066812
1.6886,298.5455259
1.6888,296.5087638
1.689,294.0292275
1.6892,291.1511942
1.6894,287.9189415
1.6896,284.509579
1.6898,281.0116616
1.69,277.5580217
1.6902,274.237214
1.6904,271.0492387
1.6906,268.2154829
1.6908,265.9573337
1.691,264.363346
1.6912,263.6549071
1.6914,263.9648491
1.6916,265.3374496
1.6918,267.6841537
1.692,270.8278515
1.6922,274.7685433
1.6924,279.3291191
1.6926,284.1553595
1.6928,289.0258773
1.693,293.7192854
1.6932,297.9256418
1.6934,301.4235591
1.6936,304.0359278
1.6938,305.7627478
1.694,306.604019
1.6942,306.4711867
1.6944,305.5413606
1.6946,303.9030955
1.6948,301.6006689
1.695,298.766913
1.6952,295.5346603
1.6954,291.948188
1.6956,288.1846061
1.6958,284.3324692
1.696,280.5246098
1.6962,276.8938601
1.6964,273.4844976
1.6966,270.5621869
1.6968,268.2597603
1.697,266.6657727
1.6972,265.9130563
1.6974,266.1787209
1.6976,267.418489
1.6978,269.5880834
1.698,272.5103941
1.6982,276.1854212
1.6984,280.3475001
1.6986,284.6866887
1.6988,289.0258773
1.699,293.0108465
1.6992,296.5087638
1.6994,299.2539648
1.6996,301.1578945
1.6998,302.1319981
1.7,302.220553
1.7002,301.4235591
1.7004,299.8738489
1.7006,297.6599772
1.7008,294.8704987
1.701,291.8153557
1.7012,288.4502707
1.7014,284.9523533
1.7016,281.3658811
1.7018,277.8679637
1.702,274.5471561
1.7022,271.4034582
1.7024,268.5697024
1.7026,266.1787209
1.7028,264.3190686
1.703,263.035023
1.7032,262.4594163
1.7034,262.5922486
1.7036,263.4335199
1.7038,264.9389527
1.704,267.0642696
1.7042,269.7209157
1.7044,272.7760587
1.7046,275.964034
1.7048,279.1520093
1.705,282.1628749
1.7052,284.7752436
1.7054,286.9891153
1.7056,288.7159353
1.7058,289.911426
1.706,290.5313101
1.7062,290.619865
1.7064,290.2213681
1.7066,289.4243742
1.7068,288.3174384
1.707,286.9448379
1.7072,285.3951277
1.7074,283.6240303
1.7076,281.7201006
1.7078,279.6833385
1.708,277.6465765
1.7082,275.5655371
1.7084,273.4402202
1.7086,271.3591808
1.7088,269.3666962
1.709,267.4627665
1.7092,265.8245014
1.7094,264.5404558
1.7096,263.6991845
1.7098,263.344965
1.71,263.5220748
1.7102,264.3190686
1.7104,265.780224
1.7106,267.816986
1.7108,270.3407998
1.711,273.3073879
1.7112,276.4953632
1.7114,279.727616
1.7116,282.8713139
1.7118,285.837902
1.712,288.4059932
1.7122,290.5313101
1.7124,292.0810203
1.7126,293.0551239
1.7128,293.4093434
1.713,293.1436788
1.7132,292.346685
1.7134,291.1069168
1.7136,289.3800968
1.7138,287.2990574
1.714,284.9080759
1.7142,282.2514298
1.7144,279.4176739
1.7146,276.4953632
1.7148,273.5730525
1.715,270.7835741
1.7152,268.2154829
1.7154,265.8687788
1.7156,263.9648491
1.7158,262.5922486
1.716,261.7952548
1.7162,261.6181451
1.7164,262.1494743
1.7166,263.344965
1.7168,265.2046173
1.717,267.5955988
1.7172,270.4293546
1.7174,273.5730525
1.7176,276.8938601
1.7178,280.1703903
1.718,283.2698108
1.7182,286.1035666
1.7184,288.4945481
1.7186,290.3542004
1.7188,291.5496911
1.719,292.1252978
1.7192,292.0367429
1.7194,291.3725814
1.7196,290.0885358
1.7198,288.3174384
1.72,286.1478441
1.7202,283.6240303
1.7204,280.8345519
1.7206,277.9122411
1.7208,274.9899304
1.721,272.1118972
1.7212,269.3666962
1.7214,266.8428824
1.7216,264.6290106
1.7218,262.7693584
1.722,261.3967579
1.7222,260.5112092
1.7224,260.2012671
1.7226,260.5112092
1.7228,261.3524805
1.723,262.7693584
1.7232,264.6732881
1.7234,267.0642696
1.7236,269.853748
1.7238,272.8646136
1.724,275.964034
1.7242,279.0634545
1.7244,281.9857652
1.7246,284.5538564
1.7248,286.7677281
1.725,288.4945481
1.7252,289.6900389
1.7254,290.3542004
1.7256,290.3984778
1.7258,289.911426
1.726,288.893045
1.7262,287.4318897
1.7264,285.6165148
1.7266,283.5354754
1.7268,281.2330488
1.727,278.7977898
1.7272,276.3625309
1.7274,273.8829946
1.7276,271.5362905
1.7278,269.3666962
1.728,267.4627665
1.7282,265.8687788
1.7284,264.6732881
1.7286,263.8762942
1.7288,263.6106296
1.729,263.8320168
1.7292,264.5404558
1.7294,265.8245014
1.7296,267.5955988
1.7298,269.7651931
1.73,272.2890069
1.7302,275.0342079
1.7304,277.8679637
1.7306,280.7017195
1.7308,283.3140882
1.731,285.6607923
1.7312,287.6532768
1.7314,289.1144322
1.7316,290.0885358
1.7318,290.5755876
1.732,290.5313101
1.7322,290.0442583
1.7324,289.0701548
1.7326,287.7418317
1.7328,286.1478441
1.733,284.3324692
1.7332,282.2957072
1.7334,280.1261129
1.7336,277.9122411
1.7338,275.6983694
1.734,273.5287751
1.7342,271.3591808
1.7344,269.3666962
1.7346,267.5513214
1.7348,265.9573337
1.735,264.6732881
1.7352,263.7877394
1.7354,263.3892425
1.7356,263.4335199
1.7358,264.0091266
1.736,265.071785
1.7362,266.6657727
1.7364,268.6582572
1.7366,270.9606838
1.7368,273.4402202
1.737,276.0083114
1.7372,278.5321252
1.7374,280.8345519
1.7376,282.8270364
1.7378,284.3767467
1.738,285.4836825
1.7382,286.0592892
1.7384,286.1478441
1.7386,285.7936246
1.7388,285.0409082
1.739,283.8454174
1.7392,282.3399846
1.7394,280.6131647
1.7396,278.6649575
1.7398,276.5839181
1.74,274.4586012
1.7402,272.3332843
1.7404,270.2522449
1.7406,268.2597603
1.7408,266.4443855
1.741,264.8503978
1.7412,263.5220748
1.7414,262.5036938
1.7416,261.9280871
1.7418,261.7952548
1.742,262.1494743
1.7422,263.035023
1.7424,264.4076235
1.7426,266.2672757
1.7428,268.5254249
1.743,271.182071
1.7432,274.0601043
1.7434,277.0266924
1.7436,279.9490032
1.7438,282.6942041
1.744,285.129463
1.7442,287.1219476
1.7444,288.6716578
1.7446,289.6457614
1.7448,290.0442583
1.745,289.8671486
1.7452,289.2029871
1.7454,288.0960512
1.7456,286.6348958
1.7458,284.8637984
1.746,282.8270364
1.7462,280.6131647
1.7464,278.2221832
1.7466,275.7869243
1.7468,273.3516653
1.747,270.9606838
1.7472,268.6582572
1.7474,266.5329403
1.7476,264.5847332
1.7478,262.9464681
1.748,261.7066999
1.7482,260.9539835
1.7484,260.7768738
1.7486,261.1753707
1.7488,262.1937517
1.749,263.8762942
1.7492,266.1787209
1.7494,269.0567541
1.7496,272.3332843
1.7498,275.8754791
1.75,279.5947837
1.7502,283.2255333
1.7504,286.5906184
1.7506,289.5572065
1.7508,292.0367429
1.751,293.8963952
1.7512,295.0033311
1.7514,295.3575505
1.7516,295.0476085
1.7518,294.1177824
1.752,292.5237947
1.7522,290.4870327
1.7524,288.0960512
1.7526,285.3951277
1.7528,282.4285395
1.753,279.2848416
1.7532,276.1411437
1.7534,272.9974459
1.7536,269.9423028
1.7538,267.0642696
1.754,264.4519009
1.7542,262.1937517
1.7544,260.3783769
1.7546,259.0943313
1.7548,258.5187246
1.755,258.6515569
1.7552,259.4485507
1.7554,260.9539835
1.7556,263.1235779
1.7558,265.8687788
1.756,269.1010316
1.7562,272.5989489
1.7564,276.1854212
1.7566,279.727616
1.7568,282.9598687
1.757,285.7936246
1.7572,288.0960512
1.7574,289.7785937
1.7576,290.7969747
1.7578,291.1511942
1.758,290.8412522
1.7582,289.911426
1.7584,288.4502707
1.7586,286.546341
1.7588,284.2881918
1.759,281.7201006
1.7592,278.9306221
1.7594,276.0525889
1.7596,273.1302782
1.7598,270.2079675
1.76,267.3742116
1.7602,264.7175655
1.7604,262.2823066
1.7606,260.1127123
1.7608,258.2973374
1.761,256.9690144
1.7612,256.2605754
1.7614,256.0834657
1.7616,256.4819626
1.7618,257.5003436
1.762,259.0943313
1.7622,261.1753707
1.7624,263.6991845
1.7626,266.5329403
1.7628,269.5438059
1.763,272.5546715
1.7632,275.3441499
1.7634,277.8679637
1.7636,280.037558
1.7638,281.7201006
1.764,282.8713139
1.7642,283.491198
1.7644,283.5354754
1.7646,283.1369785
1.7648,282.2514298
1.765,280.9231067
1.7652,279.3291191
1.7654,277.4251894
1.7656,275.2998725
1.7658,272.9974459
1.766,270.5621869
1.7662,268.126928
1.7664,265.7359465
1.7666,263.3892425
1.7668,261.2196481
1.767,259.3157184
1.7672,257.6774533
1.7674,256.52624
1.7676,255.9063559
1.7678,255.8620785
1.768,256.4376852
1.7682,257.5888985
1.7684,259.3599959
1.7686,261.6624225
1.7688,264.363346
1.769,267.418489
1.7692,270.6064644
1.7694,273.7944397
1.7696,276.8053053
1.7698,279.5062288
1.77,281.8529329
1.7702,283.6683077
1.7704,284.9080759
1.7706,285.5722374
1.7708,285.7050697
1.771,285.2622954
1.7712,284.3767467
1.7714,283.0041462
1.7716,281.2773262
1.7718,279.2405642
1.772,276.9381376
1.7722,274.4586012
1.7724,271.8462325
1.7726,269.1895864
1.7728,266.6214952
1.773,264.1419589
1.7732,261.8395322
1.7734,259.8470477
1.7736,258.3416149
1.7738,257.4117887
1.774,257.0575693
1.7742,257.5003436
1.7744,258.7843892
1.7746,260.8211512
1.7748,263.5220748
1.775,266.8871598
1.7752,270.7835741
1.7754,275.0342079
1.7756,279.3733965
1.7758,283.5797528
1.776,287.6089994
1.7762,291.1954716
1.7764,294.0735049
1.7766,296.2873767
1.7768,297.748532
1.777,298.4126935
1.7772,298.4126935
1.7774,297.748532
1.7776,296.420209
1.7778,294.6491116
1.778,292.3909624
1.7782,289.7343163
1.7784,286.856283
1.7786,283.7568626
1.7788,280.5688872
1.779,277.4251894
1.7792,274.3257689
1.7794,271.4034582
1.7796,268.835367
1.7798,266.6657727
1.78,264.9389527
1.7802,263.7877394
1.7804,263.3006876
1.7806,263.4777973
1.7808,264.2747912
1.781,265.6031142
1.7812,267.4627665
1.7814,269.7651931
1.7816,272.3775618
1.7818,275.0784853
1.782,277.8236863
1.7822,280.4803324
1.7824,282.8270364
1.7826,284.8637984
1.7828,286.546341
1.783,287.7418317
1.7832,288.4502707
1.7834,288.7159353
1.7836,288.4502707
1.7838,287.7861091
1.784,286.7677281
1.7842,285.3951277
1.7844,283.80114
1.7846,281.9857652
1.7848,279.9490032
1.785,277.8679637
1.7852,275.6983694
1.7854,273.4844976
1.7856,271.3149033
1.7858,269.2338639
1.786,267.2856567
1.7862,265.5145593
1.7864,263.9648491
1.7866,262.7693584
1.7868,261.9723645
1.787,261.6181451
1.7872,261.7509774
1.7874,262.326584
1.7876,263.344965
1.7878,264.8061204
1.788,266.5772178
1.7882,268.6582572
1.7884,270.9164064
1.7886,273.1745556
1.7888,275.4327048
1.789,277.4694668
1.7892,279.2405642
1.7894,280.7017195
1.7896,281.8086554
1.7898,282.4285395
1.79,282.6499267
1.7902,282.4285395
1.7904,281.8086554
1.7906,280.8345519
1.7908,279.4619514
1.791,277.8679637
1.7912,276.0083114
1.7914,273.9715494
1.7916,271.8462325
1.7918,269.7209157
1.792,267.6398762
1.7922,265.6473916
1.7924,263.8320168
1.7926,262.2380292
1.7928,260.998261
1.793,260.2012671
1.7932,259.8470477
1.7934,259.97988
1.7936,260.5997641
1.7938,261.7509774
1.794,263.3892425
1.7942,265.381727
1.7944,267.7284311
1.7946,270.2965223
1.7948,272.9974459
1.795,275.6098145
1.7952,278.1336283
1.7954,280.4360549
1.7956,282.4285395
1.7958,283.9782497
1.796,285.0851856
1.7962,285.7936246
1.7964,286.0592892
1.7966,285.9707343
1.7968,285.4836825
1.797,284.6424113
1.7972,283.491198
1.7974,282.07432
1.7976,280.4360549
1.7978,278.6649575
1.798,276.7610278
1.7982,274.8128207
1.7984,272.8203361
1.7986,270.7835741
1.7988,268.7910895
1.799,266.9314373
1.7992,265.2931722
1.7994,263.7877394
1.7996,262.5479712
1.7998,261.6624225
1.8,261.1310933
1.8002,260.9539835
1.8004,261.2196481
1.8006,261.9280871
1.8008,263.035023
1.801,264.5404558
1.8012,266.3115532
1.8014,268.3925926
1.8016,270.6064644
1.8018,272.8646136
1.802,275.0342079
1.8022,277.0709699
1.8024,278.7977898
1.8026,280.2589452
1.8028,281.3658811
1.803,282.07432
1.8032,282.3842621
1.8034,282.2957072
1.8036,281.8529329
1.8038,281.0116616
1.804,279.9047257
1.8042,278.4878478
1.8044,276.8938601
1.8046,275.0342079
1.8048,272.9974459
1.805,270.8278515
1.8052,268.6139798
1.8054,266.400108
1.8056,264.2305137
1.8058,262.1494743
1.806,260.289822
1.8062,258.7401118
1.8064,257.544621
1.8066,256.7919046
1.8068,256.5705175
1.807,256.8804595
1.8072,257.7660082
1.8074,259.1828861
1.8076,261.0868158
1.8078,263.4777973
1.808,266.090166
1.8082,268.8796444
1.8084,271.7134002
1.8086,274.4143238
1.8088,276.8938601
1.809,278.9748996
1.8092,280.5688872
1.8094,281.6758231
1.8096,282.2957072
1.8098,282.3399846
1.81,281.9857652
1.8102,281.1887713
1.8104,279.9490032
1.8106,278.3992929
1.8108,276.5396407
1.811,274.5028786
1.8112,272.3332843
1.8114,270.0751351
1.8116,267.7727085
1.8118,265.5145593
1.812,263.344965
1.8122,261.308203
1.8124,259.5813831
1.8126,258.25306
1.8128,257.3675113
1.813,257.0132918
1.8132,257.1904016
1.8134,257.943118
1.8136,259.3157184
1.8138,261.2639256
1.814,263.7434619
1.8142,266.6657727
1.8144,269.853748
1.8146,273.1302782
1.8148,276.3625309
1.815,279.4176739
1.8152,282.1185975
1.8154,284.4210241
1.8156,286.1921215
1.8158,287.3433348
1.816,287.874664
1.8162,287.8303866
1.8164,287.2105025
1.8166,286.1478441
1.8168,284.6866887
1.817,282.8713139
1.8172,280.8345519
1.8174,278.5764027
1.8176,276.1411437
1.8178,273.7058848
1.818,271.2706259
1.8182,268.8796444
1.8184,266.6657727
1.8186,264.5847332
1.8188,262.8136358
1.819,261.4410353
1.8192,260.5554866
1.8194,260.2012671
1.8196,260.4226543
1.8198,261.2196481
1.82,262.5922486
1.8202,264.4961783
1.8204,266.798605
1.8206,269.5438059
1.8208,272.4661166
1.821,275.4769822
1.8212,278.3992929
1.8214,281.1002165
1.8216,283.5354754
1.8218,285.52796
1.822,286.9891153
1.8222,287.9632189
1.8224,288.4059932
1.8226,288.2288835
1.8228,287.6532768
1.823,286.546341
1.8232,285.0409082
1.8234,283.2255333
1.8236,281.1444939
1.8238,278.8863447
1.824,276.4953632
1.8242,274.0601043
1.8244,271.7134002
1.8246,269.4552511
1.8248,267.2856567
1.825,265.381727
1.8252,263.7877394
1.8254,262.5922486
1.8256,261.7952548
1.8258,261.5738676
1.826,262.016642
1.8262,262.9907455
1.8264,264.5404558
1.8266,266.7543275
1.8268,269.4995285
1.827,272.6875038
1.8272,276.1411437
1.8274,279.727616
1.8276,283.2698108
1.8278,286.6348958
1.828,289.601484
1.8282,292.1695752
1.8284,294.1620598
1.8286,295.4903828
1.8288,296.1988218
1.829,296.2873767
1.8292,295.8003249
1.8294,294.7819439
1.8296,293.3207885
1.8298,291.3725814
1.83,289.1144322
1.8302,286.546341
1.8304,283.7568626
1.8306,280.8788293
1.8308,277.9122411
1.831,274.9013756
1.8312,271.9790649
1.8314,269.1895864
1.8316,266.6214952
1.8318,264.363346
1.832,262.4594163
1.8322,261.0868158
1.8324,260.2455446
1.8326,259.9356025
1.8328,260.2012671
1.833,261.0868158
1.8332,262.5036938
1.8334,264.4519009
1.8336,266.798605
1.8338,269.4552511
1.834,272.3332843
1.8342,275.1227627
1.8344,277.8236863
1.8346,280.2589452
1.8348,282.2957072
1.835,283.8896949
1.8352,284.9080759
1.8354,285.3508502
1.8356,285.2622954
1.8358,284.6424113
1.836,283.491198
1.8362,281.9857652
1.8364,280.1261129
1.8366,278.000796
1.8368,275.654092
1.837,273.1302782
1.8372,270.6064644
1.8374,268.0826506
1.8376,265.6473916
1.8378,263.344965
1.838,261.2639256
1.8382,259.4928282
1.8384,258.1202277
1.8386,257.1904016
1.8388,256.7919046
1.839,257.0132918
1.8392,257.8102857
1.8394,259.1386087
1.8396,260.9097061
1.8398,263.1678553
1.84,265.7359465
1.8402,268.5254249
1.8404,271.3591808
1.8406,274.1486592
1.8408,276.7610278
1.841,279.019177
1.8412,280.8345519
1.8414,282.1628749
1.8416,283.0041462
1.8418,283.3140882
1.842,283.1369785
1.8422,282.4285395
1.8424,281.3216036
1.8426,279.8161708
1.8428,277.9565186
1.843,275.8754791
1.8432,273.6173299
1.8434,271.2706259
1.8436,268.8796444
1.8438,266.5329403
1.844,264.3190686
1.8442,262.2823066
1.8444,260.4226543
1.8446,258.8729441
1.8448,257.7217308
1.845,257.0132918
1.8452,256.7919046
1.8454,257.1018467
1.8456,257.8988405
1.8458,259.1828861
1.846,260.9097061
1.8462,263.035023
1.8464,265.4702819
1.8466,268.126928
1.8468,270.872129
1.847,273.4844976
1.8472,275.9197566
1.8474,278.0450734
1.8476,279.8604483
1.8478,281.1887713
1.848,282.0300426
1.8482,282.3842621
1.8484,282.2957072
1.8486,281.764378
1.8488,280.7902744
1.849,279.5062288
1.8492,277.9122411
1.8494,276.0525889
1.8496,273.9715494
1.8498,271.7576777
1.85,269.4109736
1.8502,267.0642696
1.8504,264.6732881
1.8506,262.2823066
1.8508,260.0684348
1.851,258.0316728
1.8512,256.3491303
1.8514,255.0650847
1.8516,254.3123683
1.8518,254.1352585
1.852,254.5780329
1.8522,255.5964139
1.8524,257.234679
1.8526,259.4485507
1.8528,262.1051968
1.853,265.1603399
1.8532,268.3483152
1.8534,271.5805679
1.8536,274.635711
1.8538,277.3809119
1.854,279.727616
1.8542,281.5872682
1.8544,282.9155913
1.8546,283.6683077
1.8548,283.8454174
1.855,283.4026431
1.8552,282.4285395
1.8554,280.9673842
1.8556,279.0634545
1.8558,276.8495827
1.856,274.3700463
1.8562,271.6248454
1.8564,268.7468121
1.8566,265.8245014
1.8568,262.9021907
1.857,260.0684348
1.8572,257.4117887
1.8574,255.1536396
1.8576,253.4268196
1.8578,252.1870514
1.858,251.6999996
1.8582,252.1870514
1.8584,253.6039293
1.8586,255.9063559
1.8588,259.0500538
1.859,263.035023
1.8592,267.6841537
1.8594,272.6432264
1.8596,277.690854
1.8598,282.6942041
1.86,287.3433348
1.8602,291.3283039
1.8604,294.5162793
1.8606,296.8187059
1.8608,298.2355838
1.861,298.6783582
1.8612,298.3241387
1.8614,297.2172028
1.8616,295.4903828
1.8618,293.2765111
1.862,290.5313101
1.8622,287.3876122
1.8624,283.9339723
1.8626,280.3032226
1.8628,276.5839181
1.863,272.908891
1.8632,269.2781413
1.8634,265.8245014
1.8636,262.7250809
1.8638,260.2012671
1.864,258.2973374
1.8642,257.234679
1.8644,257.1461241
1.8646,257.9873954
1.8648,259.6699379
1.865,262.1494743
1.8652,265.3374496
1.8654,269.1010316
1.8656,273.1745556
1.8658,277.2480796
1.866,281.2330488
1.8662,284.8637984
1.8664,287.8303866
1.8666,290.1328132
1.8668,291.7268009
1.867,292.4352398
1.8672,292.3024075
1.8674,291.4168588
1.8676,289.8671486
1.8678,287.7418317
1.868,285.1737405
1.8682,282.2514298
1.8684,279.1520093
1.8686,275.8312017
1.8688,272.4218392
1.869,269.1010316
1.8692,265.9130563
1.8694,262.9021907
1.8696,260.1127123
1.8698,257.6331759
1.87,255.6406913
1.8702,254.179536
1.8704,253.2939873
1.8706,253.2054324
1.8708,253.9138714
1.871,255.3307493
1.8712,257.4560662
1.8714,260.2455446
1.8716,263.5663522
1.8718,267.1971019
1.872,270.9606838
1.8722,274.5914335
1.8724,278.0450734
1.8726,281.055939
1.8728,283.491198
1.873,285.3508502
1.8732,286.5020635
1.8734,286.9448379
1.8736,286.7677281
1.8738,286.0592892
1.874,284.7752436
1.8742,283.092701
1.8744,281.055939
1.8746,278.709235
1.8748,276.0968663
1.875,273.2631105
1.8752,270.3407998
1.8754,267.418489
1.8756,264.4519009
1.8758,261.6181451
1.876,258.961499
1.8762,256.52624
1.8764,254.489478
1.8766,252.9840452
1.8768,252.0984965
1.877,252.0099417
1.8772,252.7626581
1.8774,254.2680909
1.8776,256.6147949
1.8778,259.5371056
1.878,263.0793004
1.8782,267.0642696
1.8784,271.182071
1.8786,275.255595
1.8788,279.1077319
1.879,282.5613718
1.8792,285.3951277
1.8794,287.5204445
1.8796,288.893045
1.8798,289.5572065
1.88,289.4243742
1.8802,288.6716578
1.8804,287.2990574
1.8806,285.3508502
1.8808,283.0041462
1.881,280.2146678
1.8812,277.1152473
1.8814,273.7944397
1.8816,270.3407998
1.8818,266.8871598
1.882,263.5663522
1.8822,260.3783769
1.8824,257.5003436
1.8826,255.0650847
1.8828,253.1168775
1.883,251.7885545
1.8832,251.1686704
1.8834,251.3015027
1.8836,252.0984965
1.8838,253.5596519
1.884,255.6406913
1.8842,258.2087826
1.8844,261.1310933
1.8846,264.2747912
1.8848,267.4627665
1.885,270.5621869
1.8852,273.3959428
1.8854,275.8754791
1.8856,277.9122411
1.8858,279.4176739
1.886,280.3032226
1.8862,280.6131647
1.8864,280.3475001
1.8866,279.5947837
1.8868,278.3992929
1.887,276.8053053
1.8872,274.8570981
1.8874,272.6432264
1.8876,270.2079675
1.8878,267.5955988
1.888,264.8946753
1.8882,262.1937517
1.8884,259.5813831
1.8886,257.0575693
1.8888,254.7108652
1.889,252.6298258
1.8892,250.9030058
1.8894,249.6632376
1.8896,248.9990761
1.8898,248.9547987
1.89,249.5746827
1.8902,250.8144509
1.8904,252.6741032
1.8906,255.0650847
1.8908,257.8988405
1.891,261.0425384
1.8912,264.363346
1.8914,267.6398762
1.8916,270.7392967
1.8918,273.5730525
1.892,275.964034
1.8922,277.8236863
1.8924,279.0634545
1.8926,279.6833385
1.8928,279.6833385
1.893,279.1077319
1.8932,278.000796
1.8934,276.4068084
1.8936,274.4586012
1.8938,272.200452
1.894,269.7209157
1.8942,267.108547
1.8944,264.4519009
1.8946,261.8838097
1.8948,259.4928282
1.895,257.234679
1.8952,255.2864719
1.8954,253.8253165
1.8956,252.8954904
1.8958,252.4969935
1.896,252.7626581
1.8962,253.8253165
1.8964,255.6406913
1.8966,258.0759503
1.8968,261.0868158
1.897,264.6732881
1.8972,268.6139798
1.8974,272.6432264
1.8976,276.5396407
1.8978,280.2146678
1.898,283.5354754
1.8982,286.2363989
1.8984,288.2731609
1.8986,289.601484
1.8988,290.2213681
1.899,290.1328132
1.8992,289.4243742
1.8994,288.1403286
1.8996,286.4135087
1.8998,284.2881918
1.9,281.8086554
1.9002,279.1077319
1.9004,276.1854212
1.9006,273.218833
1.9008,270.2522449
1.901,267.2856567
1.9012,264.4076235
1.9014,261.7509774
1.9016,259.3157184
1.9018,257.3232339
1.902,255.8620785
1.9022,255.0208072
1.9024,254.9322524
1.9026,255.6406913
1.9028,257.1018467
1.903,259.4042733
1.9032,262.3708615
1.9034,265.8687788
1.9036,269.853748
1.9038,273.9715494
1.904,278.0450734
1.9042,281.8529329
1.9044,285.2622954
1.9046,288.0517738
1.9048,290.0885358
1.905,291.3283039
1.9052,291.8153557
1.9054,291.5496911
1.9056,290.619865
1.9058,289.2029871
1.906,287.2547799
1.9062,284.9080759
1.9064,282.2514298
1.9066,279.3291191
1.9068,276.273976
1.907,273.0860007
1.9072,269.9423028
1.9074,266.8871598
1.9076,263.9205717
1.9078,261.1310933
1.908,258.7401118
1.9082,256.8804595
1.9084,255.507859
1.9086,254.7994201
1.9088,254.8436975
1.909,255.6406913
1.9092,257.0575693
1.9094,259.0943313
1.9096,261.7066999
1.9098,264.7175655
1.91,267.9498183
1.9102,271.182071
1.9104,274.2814915
1.9106,277.1152473
1.9108,279.5062288
1.911,281.3658811
1.9112,282.6499267
1.9114,283.3583656
1.9116,283.4026431
1.9118,282.9155913
1.912,281.9414877
1.9122,280.5246098
1.9124,278.8420673
1.9126,276.8495827
1.9128,274.6799884
1.913,272.3775618
1.9132,269.9865803
1.9134,267.5955988
1.9136,265.2931722
1.9138,263.035023
