time [sec],pos_east [m],pos_north [m],pos_up [m],vel_east [m/s],vel_north [m/s],vel_up [m/s],omega_roll [rad/s],omega_pitch [rad/s],omega_yaw [rad/s],quat0,quat1,quat2,quat3,yaw [deg],pitch [deg],roll [deg],Mass [kg],Lcg [m],Lcg_prop [m],Lcp [m],Ij_roll [kg m2],Ij_pitch [kg m2],Altitude [km],Downrange [km],vel_air_east [m/s],vel_air_north [m/s],vel_air_up [m/s],vel_air_BODY_x [m/s],vel_air_BODY_y [m/s],vel_air_BODY_z [m/s],vel_air_abs [m/s],alpha [deg],beta [deg],Mach,Dynamics Pressure [kPa],Fst,Drag [N],Normal Force [N],Side Force [N],Thrust [N],Force_BODY_x [N],Force_BODY_y [N],Force_BODY_z [N],Acc_east [m/s2],Acc_north [m/s2],Acc_up [m/s2],Acc_BODY_x [m/s2],Acc_BODY_y [m/s2],Acc_BODY_z [m/s2],Acc_abs [m/s2],Atomospheric Pressure [Pa]
3.34,-3.4115413916625505,-0.5342331251175834,197.19023128380118,-4.82036350196795,-0.7548487801298907,102.81337489185134,0.0,0.01636303952624452,-4.667172806015782E-16,-0.057284048685468686,0.6724389026719454,0.052331681432061225,0.7360746260116042,-171.10000000000002,-84.82634623350391,1.763552852830815E-14,7.854630428571428,1.2246117858918004,1.7676216975732384,1.465,0.02336136536446437,2.5598862970417584,0.1971902312838012,0.0034531173885345616,-9.291492119005643,-1.4550088367307863,102.81337489185134,103.24257774825159,3.0756890060338143E-15,-0.09525262613005481,103.242621688751,-0.05286163940604347,1.706891943056165E-15,0.3251554745823718,6.405999802742957,11.801090530593994,79.22424001910278,-1.1244147340732615,3.63071306869811E-14,309.2317298941194,230.0074898750166,-3.63071306869811E-14,1.1244147340732615,-2.467941442910947,-0.386469316443201,19.370609272956017,19.516950658475693,-5.346539620116996E-15,-0.7411032980660301,19.53101628445686,98978.45810813214
3.35,-3.459866238760788,-0.5418005942238397,198.21930708396218,-4.844508876221494,-0.7586298448345806,103.00049044879466,0.0,0.017013648462016306,-4.002166005393917E-16,-0.057288416566407145,0.6723774608128108,0.05232689979943106,0.7361307513449565,-171.10000000000008,-84.81678137450818,5.2809220090228206E-14,7.853373214285714,1.224530522983279,1.7677006716316916,1.465,0.023360892231363457,2.559571289369302,0.19821930708396218,0.003502031164055801,-9.320812215537114,-1.459600241319058,103.00049044879466,103.43162371819531,8.576513703295152E-15,-0.0906693628260733,103.43166345909603,-0.05022613301073656,4.750943973063536E-15,0.32575519114758156,6.428842626082274,11.805079873182182,79.50674163862722,-1.0721647290004994,1.0141721554170516E-13,301.1004288961068,221.5936872574796,-1.0141721554170516E-13,1.0721647290004994,-2.384073101374737,-0.3733358846440592,18.307283951664342,18.4504277484683,-1.3297089766634212E-14,-0.7493636106278327,18.465639169070975,98966.32908772596
3.36,-3.5084300085277,-0.5494054776215537,199.2502192821748,-4.868199418770689,-0.7623396847951095,103.18121118788548,0.0,0.017595938950544593,-3.2208568906406836E-16,-0.0572929454209403,0.6723137437025747,0.05232194109834848,0.7361889451176252,-171.10000000000008,-84.80686308976105,4.392386350134933E-14,7.8521160000000005,1.2244493668712992,1.7677818542791877,1.465,0.0233604191148622,2.5592569911059737,0.19925021928217482,0.0035511867739641974,-9.349665805902308,-1.4641185929912175,103.18121118788548,103.61426025018017,6.937590168168798E-15,-0.08549236840990204,103.6142955201507,-0.047274870920748356,3.836291456039704E-15,0.3263347440500231,6.450924493196792,11.809063972935732,79.77983236516789,-1.0126311653861133,8.217364134960138E-14,299.6055220686058,219.82568970343792,-8.217364134960138E-14,1.0126311653861133,-2.376588613610058,-0.3721638451377546,18.086446222798294,18.229940245659243,-1.151256546880209E-14,-0.758613851632929,18.24571775338376,98954.17963364362
3.37,-3.557230627722688,-0.5570474506499113,200.2829310217327,-4.891983766657063,-0.7660642142794285,103.3615512834655,0.0,0.01810630654559965,-2.4725065237672974E-16,-0.0572976168198086,0.6722480095101564,0.052316825420473265,0.7362489705217969,-171.10000000000002,-84.79663164501821,3.507018588856597E-14,7.850858785714285,1.2243683176071674,1.767865260367967,1.465,0.023359946014955123,2.558943400694871,0.20028293102173272,0.003600582119752849,-9.378601424451443,-1.468649789934187,103.3615512834655,103.79652697583901,5.515674099868834E-15,-0.079802031887235,103.79655765298948,-0.04405078720860814,3.0446563377239477E-15,0.32691315500130996,6.472994708769243,11.813042827335922,80.05277899483163,-0.9467992493752049,6.543988241370584E-14,300.37292808932443,220.32014909449282,-6.543988241370584E-14,0.9467992493752049,-2.3957841137804743,-0.37516978024653264,18.15244749376876,18.297566783950792,-8.540254753732281E-15,-0.7687221115582401,18.31370754101651,98942.01018656432
3.38,-3.6062694003828226,-0.564726717515669,201.3174420981152,-4.915740949971272,-0.7697844899052667,103.54007344524625,0.0,0.018540540668079367,-1.9213489429237383E-16,-0.05730241139963414,0.6721805297020621,0.05231157389233257,0.736310578746651,-171.10000000000002,-84.78612936494277,3.4999738654939996E-14,7.849601571428572,1.2242873752422216,1.7679509048837385,1.465,0.02335947293163674,2.5586305165785515,0.20131744209811522,0.0036502185213509487,-9.407498182340788,-1.4731749014602318,103.54007344524625,103.97698132991285,5.525584070589576E-15,-0.0736811284175154,103.97700743621029,-0.04060145743272074,3.04483322222684E-15,0.32748588094676023,6.494872819114409,11.817016433862467,80.32334982195023,-0.8756110903643262,6.566487772291061E-14,295.8057099558559,215.48236013390567,-6.566487772291061E-14,0.8756110903643262,-2.3548223816213545,-0.3687553441693166,17.541899308482552,17.68591767781321,-8.518635835148416E-15,-0.7795615405100857,17.703090134261277,98929.82075516037
3.39,-3.6555429422874424,-0.5724427482640133,202.35369942497488,-4.9388020123655645,-0.7733957559041327,103.7092910218423,0.0,0.018894015320569675,-1.1160774419186778E-16,-0.05730730860166637,0.6721115927460884,0.05230620896355678,0.7363735056213587,-171.1000000000001,-84.77540120764465,6.1124120942271E-14,7.848344357142857,1.2242065398278352,1.768038802947184,1.465,0.023358999864901576,2.5583183371990375,0.2023536994249749,0.0037000925532947944,-9.435686942226848,-1.4775891434576829,103.7092910218423,104.14810600230585,9.852744136575E-15,-0.06721708066446119,104.148127693221,-0.03697863212649487,5.420362978688099E-15,0.32802924506290754,6.515617124771466,11.820984789993366,80.57989866694092,-0.800028350514093,1.1726891460434717E-13,284.8142895929029,204.234390925962,-1.1726891460434717E-13,0.800028350514093,-2.2408014370952505,-0.350900140749556,16.117749170444334,16.25732068072793,-1.5975772868588445E-14,-0.7910022722110521,16.276552470060274,98917.61197111546
3.4,-3.705040644745929,-0.5801938816183273,203.39156943060684,-4.960423620838592,-0.7767816094343998,103.86095789193719,0.0,0.01916292036038172,-1.4741843922815556E-17,-0.057312286758885625,0.6720415029129188,0.05230075431361537,0.7364374727343244,-171.1000000000001,-84.76449457622113,5.228326316224941E-14,7.847087142857143,1.2241258114154123,1.7681289698154796,1.465,0.023358526814744145,2.5580068609978097,0.20339156943060685,0.003750193477607078,-9.462423797474496,-1.4817760232562611,103.86095789193719,104.30162049576654,7.759983591143815E-15,-0.06050203033045065,104.30163804341034,-0.03323544336730168,4.262773981346911E-15,0.32851716505651457,6.534184761580454,11.824947893205094,80.80952822679711,-0.7210939739861121,9.248742664399744E-14,267.2610357621284,186.4515075353313,-9.248742664399744E-14,0.7210939739861121,-2.0516348706243424,-0.3212774469664807,13.86383356902541,13.995486840368843,-1.3056458672359265E-14,-0.8029035876246635,14.018498709559697,98905.38541397639
3.41,-3.7547435517265457,-0.5879771491432579,204.43082634190847,-4.9796394346670265,-0.7797907255771295,103.98443810819195,0.0,0.019343968572860852,7.0655186443623E-17,-0.05731732329643128,0.671970577478889,0.05229523463412578,0.7365021900085984,-171.10000000000008,-84.7534588817395,5.217359592983638E-14,7.845829928571429,1.224045190056391,1.7682214208838414,1.465,0.023358053781158968,2.557696086415812,0.20443082634190848,0.003800502107241451,-9.486741391456881,-1.4855840568507825,103.98443810819195,104.42684384048398,7.992309989506725E-15,-0.05363218854345142,104.4268576128597,-0.02942632053596673,4.385132727603891E-15,0.328915995932721,6.549226984477486,11.828905740972468,80.9955583101426,-0.6399189673991337,9.536121254190095E-14,244.74734032399195,163.75178201384935,-9.536121254190095E-14,0.6399189673991337,-1.8052721183350686,-0.2826980695068605,10.985182640765213,11.106248228888065,-1.2685531849346409E-14,-0.8151156660564183,11.136119758278028,98893.1437486754
3.42,-3.8046286410237666,-0.5957889456576299,205.47120007454924,-4.997162105098206,-0.7825347025394879,104.08766448382127,0.0,0.019439566371026396,1.6261670576414522E-16,-0.05732239533745734,0.671899138212573,0.052289674966308035,0.7365673634868537,-171.1000000000001,-84.74234421729327,6.074087823783667E-14,7.8445727142857145,1.2239646758022424,1.768316171687088,1.465,0.023357580764140566,2.5573860118934464,0.20547120007454925,0.003850995139423859,-9.509351159673958,-1.4891246520674524,104.08766448382127,104.53174143812201,9.00132262319704E-15,-0.0467045957608363,104.53175187188657,-0.02559965046097908,4.9337908062317975E-15,0.3292508223502409,6.56173224203968,11.832858330768662,81.15021325193383,-0.5577653345889649,1.0749746306202452E-13,234.54874349442386,153.39853024249004,-1.0749746306202452E-13,0.5577653345889649,-1.700366624832163,-0.26627030762390846,9.672958122625994,9.789972423245507,-1.460344752265444E-14,-0.8274692319048516,9.824879916703381,98880.8901609556
3.43,-3.854682009801376,-0.6036270940353913,206.51252183665818,-5.013208364647231,-0.7850474797276157,104.17310092731806,0.0,0.019451919225845733,2.706078963877104E-16,-0.05732748093272612,0.6718274940610811,0.05228409935356844,0.7366327111311181,-171.1000000000001,-84.73119866395051,7.79306773093528E-14,7.8433155,1.2238842687044704,1.7684132379012292,1.465,0.023357107763683455,2.557076635870576,0.2065125218366582,0.0039016585018860875,-9.530469130734645,-1.4924316380836458,104.17310092731806,104.61878686943142,1.1678962080012047E-14,-0.03980991897018704,104.61879444373828,-0.02180239608880375,6.396128342292041E-15,0.32952943246069777,6.572004494358516,11.836805660065277,81.27725218548106,-0.47577438454167204,1.3957704525266747E-13,215.3381949207339,134.06094273525287,-1.3957704525266747E-13,0.47577438454167204,-1.4909916930794347,-0.23348306828836396,7.219719153180321,7.327798667726226,-1.869369281067536E-14,-0.8398106382312329,7.375765399116759,98868.62664243489
3.44,-3.9048854903470676,-0.6114887492887179,207.5545767892045,-5.027119764506504,-0.7872259468098978,104.23361229935102,0.0,0.019381985080276363,4.005562232503001E-16,-0.05733255841119528,0.6717559502918804,0.05227853155294985,0.7366979544781062,-171.1000000000001,-84.72006971342186,7.776688006863166E-14,7.842058285714286,1.2238039688146118,1.76851263534507,1.465,0.023356634779782157,2.556767956786525,0.2075545767892045,0.00395247380550836,-9.549435940350236,-1.4954017612072317,104.23361229935102,104.68081388067654,1.1686519955841347E-14,-0.03303723026647809,104.68081909394589,-0.01808252847921748,6.396475270834477E-15,0.32972925049201623,6.579138130034295,11.840747726332266,81.3654752392415,-0.3950273282168485,1.397361292225783E-13,195.53984989998588,114.17437466074438,-1.397361292225783E-13,0.3950273282168485,-1.274080792304082,-0.19951572769666293,4.696084344718692,4.794830856447376,-1.8786850421136534E-14,-0.8519939094221123,4.869938045152988,98856.35572614247
3.45,-3.9552175514725363,-0.6193705397234999,208.5971143047495,-5.038979188836243,-0.7890830830994517,104.27023513423663,0.0,0.0192337806318938,5.063055111743758E-16,-0.057337606729568426,0.6716848035627435,0.05227299465145689,0.7367628231307899,-171.1000000000001,-84.70900350150889,6.035920366999792E-14,7.840801071428571,1.2237237761842363,1.7686143799818443,1.465,0.02335616181243119,2.556459973080073,0.2085971143047495,0.004003419256704672,-9.566333399205122,-1.4980478326494993,104.27023513423663,104.71886227504005,8.797013755496802E-15,-0.02647235487385302,104.71886562107316,-0.014484058963047455,4.813189653260224E-15,0.32985354744463496,6.583259398509473,11.844684527037986,81.41644376451697,-0.3166140849143368,1.0521385210278826E-13,178.59878031259265,97.18233654807568,-1.0521385210278826E-13,0.3166140849143368,-1.0894569857315801,-0.1706044111295053,2.5393446019948698,2.630212612533563,-1.4491527252997127E-14,-0.8638721024591811,2.768446025577647,98844.08036545868
3.46,-4.005659423875457,-0.6272695261454301,209.63991532503644,-5.049149254879055,-0.7906756729410934,104.28706986679315,0.0,0.019012987186619423,6.277092037087143E-16,-0.057342606161829734,0.6716143321906893,0.05226751030874894,0.7368270636186127,-171.1000000000001,-84.6980432954746,7.744472274891893E-14,7.839543857142857,1.2236436908649477,1.7687184879208633,1.465,0.023355688861625073,2.5561526831894628,0.20963991532503645,0.004054475857433729,-9.581523219717784,-1.5004264950635875,104.28706986679315,104.7370488436651,1.1693196810840499E-14,-0.02019405642271721,104.73705079044474,-0.011047038299316168,6.396693636308849E-15,0.32991528688216665,6.584883697965101,11.84861605964911,81.43653179041426,-0.24154216107877277,1.3986293545922762E-13,165.4224888424348,83.98595705202054,-1.3986293545922762E-13,0.24154216107877277,-0.9477127183840284,-0.14840785121155609,0.864123896134334,0.9490670271210095,-1.9182195900230167E-14,-0.8753091869679014,1.2910826444339096,98831.8031409184
3.47,-4.056196865616583,-0.6351834783263391,210.68281155760968,-5.05825303625086,-0.7921012870592548,104.29104125678619,0.0,0.01872670574411818,7.267675780016453E-16,-0.05734753863739879,0.6715447913620989,0.05226209838437356,0.7368904437426281,-171.1000000000001,-84.68722875073493,6.011252247069704E-14,7.838286642857144,1.2235637129083814,1.7688249754191934,1.465,0.023355215927358324,2.5558460855523917,0.21068281155760968,0.004105629192191683,-9.595627827917479,-1.5026352177645625,104.29104125678619,104.74232701603118,8.354945746323662E-15,-0.014272447180074366,104.74232798843056,-0.007807263834756211,4.57029300874429E-15,0.32993636858644654,6.584884842205496,11.852542321630766,81.4365459414568,-0.1707049125161648,9.9928923210944E-14,159.491889239518,78.0553432980612,-9.9928923210944E-14,0.1707049125161648,-0.8895309608787622,-0.1392968311275507,0.11144965107619598,0.19433855526146046,-1.3755938783089708E-14,-0.8861842292594098,0.9072430557734112,98819.52603442491
3.48,-4.10682321660568,-0.6431113533239291,211.7257185358401,-5.0669474047509375,-0.7934627888326382,104.28941253832275,0.0,0.018382637795123623,7.948033176196768E-16,-0.05735238811142231,0.6714764078828059,0.05225677652919927,0.7369527573335863,-171.10000000000008,-84.67659509650008,5.142239199625966E-14,7.837029428571428,1.2234838423662073,1.768933858883352,1.465,0.023354743009625468,2.5555401786060163,0.2117257185358401,0.004156872519722678,-9.60930385789862,-1.5047768269075386,104.28941253832275,104.74199045587662,6.241347372675462E-15,-0.008767180862985668,104.7419908227947,-0.00479580785430497,3.4141308573595E-15,0.32993976558618704,6.584180063476585,11.85646331044638,81.42782980644292,-0.104848555869664,7.464158298645589E-14,154.94906712787585,73.52123732143293,-7.464158298645589E-14,0.104848555869664,-0.8467286574371481,-0.13259416927923887,-0.4639568216424994,-0.38244113438906013,-1.0446973021797298E-14,-0.8963957519578802,0.9745699386913065,98807.25004042262
3.49,-4.157534455822318,-0.6510525214632045,212.76858154240523,-5.075261331747531,-0.7947647150564399,104.2825964802114,0.0,0.017987291264557566,8.384757218031407E-16,-0.05735714034810174,0.6714093832009053,0.05225156042066157,0.7370138214677876,-171.10000000000008,-84.66617360811956,4.2768508326377645E-14,7.835772214285714,1.2234040792901273,1.7690451548710295,1.465,0.023354270108421015,2.5552349607869513,0.21276858154240524,0.004208201770002643,-9.622580188525761,-1.5068558448020206,104.2825964802114,104.73645296061137,5.015612680751249E-15,-0.0037292853736943243,104.73645302700454,-0.0020400949849104636,2.743776688764216E-15,0.3299267802182994,6.582821623627953,11.86037902355782,81.41102971778643,-0.04459246235681553,5.997355986569226E-14,151.87287362881568,70.46184391102925,-5.997355986569226E-14,0.04459246235681553,-0.8202502829654518,-0.12844776648998596,-0.8520743256536782,-0.7712064196074045,-8.496819520590732E-15,-0.9058590785634861,1.1896806343970385,98794.97580283004
3.5,-4.208328222667766,-0.659006613084269,213.81136486906206,-5.083510077441404,-0.7960564341606275,104.27411182397834,0.0,0.01754823303611634,8.676486726669866E-16,-0.05736178295518045,0.671343892889656,0.05224646372252058,0.7370734769102291,-171.10000000000008,-84.65599152884849,4.268725612845795E-14,7.834515,1.2233244237318777,1.7691588800928348,1.465,0.02335379722373949,2.5549304305312672,0.21381136486906208,0.004259614553664549,-9.635772079107568,-1.5089216397382779,104.27411182397834,104.72924779696811,4.792979334532095E-15,7.986722238921828E-4,104.72924780001347,4.3694143331551063E-4,2.6221661372619506E-15,0.3299085416275799,6.581253895820965,11.864289458425253,81.39164132442241,0.009548405486639476,5.73017425743485E-14,151.76721232579493,70.37557100137252,-5.73017425743485E-14,-0.009548405486639476,-0.8277386281339352,-0.12962041004960886,-0.8623896367825381,-0.7806099723757756,-7.970179352388872E-15,-0.9145034958184205,1.2023595854969493,98782.70374160804
3.5100000000000002,-4.259204403614512,-0.6669736104091887,214.85405814700624,-5.091680766181642,-0.7973359298720758,104.26391756254642,0.0,0.01707243916456774,8.799191944438962E-16,-0.05736630549156634,0.671280085098352,0.05224149796430205,0.7371315894975068,-171.10000000000002,-84.64607183118125,2.556503721334976E-14,7.833257785714285,1.2232448757432266,1.769275051414064,1.465,0.023353324355575415,2.554626586274491,0.21485405814700625,0.0043111107557973405,-9.648866772808246,-1.5109722140491353,104.26391756254642,104.72033302871861,1.4542777078080278E-15,0.004782935542030131,104.72033313794513,0.0026168940847020945,7.956809570840383E-16,0.3298849172381783,6.579471714939842,11.86819461250729,81.36960074836384,0.057171047406400555,1.7383169606958035E-14,149.01072258506102,67.64112183669718,-1.7383169606958035E-14,-0.057171047406400555,-0.8032017471823324,-0.12577803703211293,-1.209222538340164,-1.1280887931950319,-2.6454903214598382E-15,-0.9222732692506803,1.4571109458466889,98770.43397838385
3.52,-4.310161451533233,-0.6749532711639769,215.89663649578253,-5.099756281748179,-0.7986005218622505,104.25192960217836,0.0,0.016567051250123567,8.558384952682799E-16,-0.05737069928437886,0.671218083103275,0.05223667273982198,0.7371880477869514,-171.10000000000002,-84.63643361556656,1.7012820860670723E-14,7.832000571428572,1.2231654353759767,1.7693936858564951,1.465,0.0233528515039233,2.554323426451607,0.21589663649578253,0.004362688810417037,-9.661847202541445,-1.513004895100194,104.25192960217836,104.70962340569989,-2.150521538019544E-16,0.008197171062031217,104.7096237265568,0.004485388157896365,-1.1767381401567588E-16,0.3298556379690206,6.577464498111451,11.872094483260847,81.3447771091694,0.09796197309174552,-2.570024844318736E-15,149.63479022549393,68.29001311632453,2.570024844318736E-15,-0.09796197309174552,-0.8175339201726952,-0.1280223954283173,-1.1259745756018305,-1.0436941334536134,2.4259078756865547E-17,-0.9291247198630949,1.3973439767164924,98758.1668054738
3.5300000000000002,-4.361200234793257,-0.6829457313316417,216.939102131834,-5.108037733344737,-0.7998973625741211,104.2414976520477,0.0,0.016039975351516016,8.320866724013733E-16,-0.05737495769329205,0.6711579815490752,0.05223199541467697,0.7372427664533187,-171.10000000000002,-84.62709152813132,2.5474989799627723E-14,7.830743357142857,1.2230861026819633,1.7695148006002068,1.465,0.023352378668777672,2.5540209494970534,0.216939102131834,0.0044143495964756654,-9.675014652916106,-1.515066862802148,104.2414976520477,104.70048255547763,1.231299686601282E-15,0.011023909788974606,104.70048313583115,0.006032670403142281,6.738104089406157E-16,0.32983129964189467,6.575654868468963,11.875989068141228,81.32239706896385,0.1317187461216119,1.4712135133906667E-14,150.95417985446983,69.63178278550598,-1.4712135133906667E-14,-0.1317187461216119,-0.8391550929022166,-0.13140818072297034,-0.9545229584463364,-0.8707950797374153,-2.3989639285534744E-15,-0.9350290836178069,1.2777180667525192,98745.9021962974
3.54,-4.4123224354043975,-0.6909512543078904,217.98146703926312,-5.116382179299542,-0.8012040679392401,104.2311812958795,0.0,0.015498052061236856,8.137069469055561E-16,-0.057379076004460516,0.6710998479172744,0.05222747124052849,0.7372956849257851,-171.10000000000002,-84.61805599095658,1.6954897581749818E-14,7.829486142857143,1.2230068777130545,1.7696384129854237,1.465,0.023351905850133046,2.553719153844725,0.21798146703926313,0.0044660948164814696,-9.688226400814013,-1.517135767311123,104.2311812958795,104.69146292990882,4.50505779788765E-16,0.01325373936938945,104.69146376885787,0.007253536280068101,2.465538153629724E-16,0.3298073421739244,6.57386090889831,11.87987836460214,81.30021082357105,0.1583322114342814,5.3818453946731226E-15,149.7747083112476,68.47449748767654,-5.3818453946731226E-15,-0.1583322114342814,-0.8303155611724952,-0.1300239469944624,-1.1007108640947383,-1.0170302659685677,-9.18729283319451E-16,-0.9399702135480679,1.3848807039790105,98733.64000938537
3.5500000000000003,-4.46352810355333,-0.6989698479517469,219.02372664479137,-5.124784030081896,-0.8025197626604584,104.2210215563941,0.0,0.014948338654715631,7.936327245515143E-16,-0.05738305127075388,0.6710437247562456,0.052223103528648285,0.7373467653350324,-171.10000000000008,-84.60933355045496,3.3855088562428853E-14,7.828228928571429,1.222927760521153,1.7697645405143851,1.465,0.023351433047983945,2.553418037927971,0.21902372664479136,0.004517924521232739,-9.701476995366194,-1.5192107550438168,104.2210215563941,104.6826049061117,3.342938234917831E-15,0.014884247829618502,104.68260596426664,0.008146573892404304,1.8296855553928937E-15,0.3297838926407276,6.572087678669638,11.883762370095583,81.27828094196452,0.17777771870121922,3.9928113127606164E-14,150.71847898102604,69.44019803906151,-3.9928113127606164E-14,-0.17777771870121922,-0.8456514465600438,-0.13242548255754863,-0.9768553074861046,-0.8921210738200951,-5.827386090755732E-15,-0.9439434087432397,1.2988106749112691,98721.38029807415
3.56,-4.51481810267428,-0.7070016474734024,220.0658861385525,-5.133193185569286,-0.803836601267959,104.21058397224245,0.0,0.014397610950872044,8.298085395842272E-16,-0.05738688241279231,0.6709896282324415,0.05221889353716942,0.7373959938115079,-171.10000000000002,-84.60092665378176,3.3802528566481355E-14,7.826971714285714,1.2228487511581942,1.769893200853243,1.465,0.023350960262324888,2.5531176001795943,0.2200658861385525,0.00456983958468626,-9.714716518464808,-1.5212840090331494,104.21058397224245,104.67347123527557,2.8982696227554364E-15,0.015920606052635122,104.67347244602024,0.008714562690120676,1.5864441428605099E-15,0.3297595735063137,6.5702802679832555,11.88764108207196,81.25592834401883,0.19012029221493063,3.461048302116565E-14,149.39994158087484,68.14401323685601,-3.461048302116565E-14,-0.19012029221493063,-0.8332238688038007,-0.13047937581571573,-1.1405781857313162,-1.0561626695979536,-4.976051692125522E-15,-0.9469561215662571,1.4185222877430488,98709.12300085262
3.5700000000000003,-4.566191071523786,-0.7150464397078197,221.10792788846504,-5.14134332405214,-0.8051128788949803,104.19711977062575,0.0,0.01385199139681499,8.419874868205092E-16,-0.05739056999888606,0.6709375512173286,0.05221484071132312,0.7374433776577466,-171.10000000000008,-84.59283412999332,4.219011080839824E-14,7.8257145,1.222769849676146,1.770024411833985,1.465,0.023350487493150388,2.552817839031853,0.22110792788846503,0.004621838629009279,-9.727678722769614,-1.523313836058286,104.19711977062575,104.66130000509398,4.121503122860425E-15,0.01637425055705144,104.66130128596895,0.008963919251038186,2.256275541087211E-15,0.32972568346270814,6.568092049427101,11.891514497980069,81.22886622140794,0.1954952210423142,4.9207391687082073E-14,146.3982926533791,65.16942643197115,-4.9207391687082073E-14,-0.1954952210423142,-0.7998555943679558,-0.12525404348493527,-1.5177796074289525,-1.4347345627233652,-7.113599959600935E-15,-0.9490254045628479,1.7202071049667906,98696.8683246154
3.58,-4.617644274784743,-0.7231037963157707,222.14982060773463,-5.1492855809166915,-0.8063566031293121,104.18128176993547,0.0,0.013317934453556321,8.929656065466393E-16,-0.057394116226338,0.670887463534749,0.05221094270268917,0.7374889451081161,-171.10000000000008,-84.58505122966079,5.898151177312474E-14,7.824457285714286,1.2226910561270112,1.7701581914563855,1.465,0.02335001474045497,2.552518752916457,0.22214982060773464,0.004673918885549747,-9.740414754458556,-1.5253082453969529,104.18128176993547,104.64674601525317,6.789970979769581E-15,0.01626283548826457,104.6467472789323,0.008904164385159027,3.717618466631758E-15,0.32968428488646184,6.565605454931128,11.895382615267003,81.19811402577179,0.19411850121790963,8.104730479205901E-14,145.46540679659077,64.26729277081898,-8.104730479205901E-14,-0.19411850121790963,-0.7901741977043033,-0.12373797722591806,-1.63132026031038,-1.5485643489880587,-1.1246826273377984E-14,-0.9501792454418405,1.8168357497101182,98684.61663673278
3.59,-4.669176026357418,-0.731173453261084,223.19154526800537,-5.157025974448118,-0.8075687164092621,104.16323574033468,0.0,0.012801401208808108,9.191633295334494E-16,-0.057397524950128224,0.6708393115410156,0.05220719533651749,0.7375327456974013,-171.10000000000008,-84.57756956065964,3.365735649761784E-14,7.823200071428571,1.2226123705628253,1.7702945578899822,1.465,0.023349542004233153,2.55222034026457,0.2231915452680054,0.004726078647659663,-9.7529306987586,-1.527268189970263,104.16323574033468,104.62997487120941,3.3397304777435346E-15,0.015610483770338135,104.62997603572848,0.008548361314836458,1.828849325365158E-15,0.3296358991477919,6.5628414868887,11.89924543137824,81.16393149777596,0.18628323193563215,3.9853715876636394E-14,143.37842794859867,62.21449645082271,-3.9853715876636394E-14,-0.18628323193563215,-0.7658732762913248,-0.11993255448609692,-1.8912375693644732,-1.8095188283160277,-5.725488836892083E-15,-0.9504561256096178,2.043948442778929,98672.36816030063
3.6,-4.720784238495072,-0.7392550836113447,224.23307952913996,-5.164589684066117,-0.8087531617267308,104.14334519872465,0.0,0.012307930602876644,9.179074366168643E-16,-0.05740080149793361,0.6707930207253437,0.052203592814103424,0.7375748478838878,-171.10000000000008,-84.57037749310096,3.361290729830027E-14,7.821942857142857,1.2225337930356568,1.770433529476083,1.465,0.02334906928447945,2.5519225995068084,0.22423307952913996,0.004778315802149196,-9.76525178616886,-1.5291976207689384,104.14334519872465,104.61135085774903,3.338626330880148E-15,0.01444679866948917,104.61135185529847,0.007912531280667753,1.8285701765452464E-15,0.32958167360484053,6.559846064782658,11.903102943757649,81.12688653255665,0.17234872193555076,3.982944543512015E-14,141.91938893671264,60.79250240415598,-3.982944543512015E-14,-0.17234872193555076,-0.7482310201261174,-0.11716985089753795,-2.070870878197595,-1.989916541510559,-5.652193761818003E-15,-0.9499035663837718,2.2050135209574564,98660.12315725816
3.61,-4.7724675443114855,-0.747348473317883,225.27440965347893,-5.172065785761152,-0.8099238880095765,104.12264668587214,0.0,0.011842653540876385,9.43235974161117E-16,-0.05740395259597882,0.6707484967478041,0.05220012779356487,0.7376153380965804,-171.1000000000001,-84.5634603212715,5.874796927076963E-14,7.820685642857144,1.2224553235976086,1.7705751247298018,1.465,0.02334859658118839,2.551625529073241,0.22527440965347892,0.004830628965474069,-9.777467182304445,-1.5311105007556827,104.12264668587214,104.59191437549576,6.7842749029865114E-15,0.012806568074024582,104.59191515953431,0.007015478217440142,3.7164470925381974E-15,0.3295248858920441,6.55674983626825,11.9069551498474,81.08859487496491,0.15273721718574634,8.091248652461311E-14,141.55566121633376,60.46706634136885,-8.091248652461311E-14,-0.15273721718574634,-0.7429127234985523,-0.11633702787079425,-2.1109031776683995,-2.030164084683312,-1.1376681849968301E-14,-0.948577689777249,2.2408404325789,98647.88178831746
